"ID";"target";"eta_df";"multiplic";"shift";"epsilon_df";"meanshift";"strength";"F_id";"N";"pvSet_1";"pvSet_2";"pvSet_3";"pvSet_4";"pvSet_5";"pvSet_6";"pvSet_7";"pvSet_8";"pvSet_9";"pvSet_10";"pvSet_11";"pvSet_12";"pvSet_13";"pvSet_14";"pvSet_15";"pvSet_16";"pvSet_17";"pvSet_18";"pvSet_19";"pvSet_20";"pvSet_21";"pvSet_22";"pvSet_23";"pvSet_24";"pvSet_25";"pvSet_26";"pvSet_27";"pvSet_28";"pvSet_29";"pvSet_30";"pvSet_31"
"d-997444";"Z_6";"50";"product";"FALSE";"50";"0";"1";"4";"2000";"0.0205";"0.0221";"0.0194";"0.0184";"0.0069";"0.0221";"0.0193";"0.0185";"0.0069";"0.0204";"0.0186";"0.0078";"0.0178";"0.0065";"0.0073";"0.0204";"0.0191";"0.0078";"0.0179";"0.0054";"0.0073";"0.017";"0.007";"0.0073";"0.0067";"0.0172";"0.0058";"0.0075";"0.0068";"0.0069";"0.0069"
"v-228656";"Z_6";"50";"product";"TRUE";"2";"0.5";"0";"2";"2000";"1.0118";"0.6437";"0.7984";"1.6389";"1.876";"0.4459";"0.851";"1.376";"1.7583";"1.1266";"0.8016";"1.4486";"0.5412";"0.9114";"1.8078";"1.1348";"0.3738";"1.5335";"0.5371";"1.0303";"1.8569";"0.6776";"1.1787";"1.2825";"0.8914";"0.719";"1.1778";"1.0951";"0.9169";"1.1414";"1.1531"
"f-493009";"Z_6";"2";"sum";"FALSE";"20";"10";"0.2";"3";"2000";"0";"0";"0.0161";"0";"0";"0";"0.0179";"0";"0";"0.0149";"0";"0";"0.0468";"1e-04";"0";"0.016";"0";"0";"0.0465";"1e-04";"0";"0.0517";"1e-04";"0";"0.2265";"0.0538";"1e-04";"0";"0.172";"0.1873";"0.096"
"e-259037";"Z_5";"20";"sum";"FALSE";"100";"2";"2";"1";"2000";"1.8138";"1.7759";"1.8152";"1.8128";"0.012";"1.8245";"1.815";"1.8121";"0.0116";"1.7602";"1.7516";"0.0135";"1.8155";"0.0043";"0.0029";"1.8142";"1.8119";"0.0147";"1.8148";"0.0043";"0.0029";"1.7527";"0.0046";"0.0037";"0.0032";"1.813";"0.0045";"0.0041";"0.0031";"0.0035";"0.0034"
"x-394533";"Z_1";"50";"product";"FALSE";"100";"5";"0";"2";"2000";"0.4343";"0.2284";"0.6652";"0.7137";"0.8222";"0.5525";"0.4065";"0.444";"1.0252";"0.2305";"0.2285";"0.2255";"0.6857";"0.8379";"0.7958";"0.5535";"0.5163";"0.5518";"0.421";"1.0267";"1.004";"0.2303";"0.228";"0.223";"0.8229";"0.5173";"0.5525";"0.5024";"1.0111";"0.2247";"0.4953"
"z-411817";"Z_3";"100";"product";"FALSE";"100";"5";"5";"1";"2000";"0.4666";"0.0123";"0";"0.4234";"0";"1.3397";"0";"0.3621";"0";"0";"0.0201";"0";"0";"0";"0";"0";"1.3032";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"z-143715";"Z_4";"2";"sum";"TRUE";"2";"0.2";"0.1";"4";"2000";"1.9863";"1.9909";"1.9928";"1.9772";"1.9718";"1.9832";"1.987";"1.966";"1.954";"1.9914";"1.975";"1.9716";"1.9776";"1.972";"1.9595";"1.984";"1.9626";"1.9537";"1.9662";"1.9543";"1.9382";"1.9754";"1.9719";"1.9593";"1.9595";"1.9628";"1.9541";"1.9383";"1.9386";"1.9594";"1.9388"
"z-516739";"Z_6";"10";"sum";"TRUE";"3";"0";"5";"2";"2000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1.949";"0";"0";"0";"1.9547";"1.9489";"1.9525"
"k-319794";"Z_4";"3";"sum";"TRUE";"50";"2";"0.5";"4";"2000";"0.3813";"0.3587";"0.3504";"0.3516";"0.3947";"0.3807";"0.3715";"0.3755";"0.4229";"0.3482";"0.3495";"0.3951";"0.3427";"0.3927";"0.4006";"0.3697";"0.3737";"0.4235";"0.3654";"0.4187";"0.4291";"0.3392";"0.3917";"0.4004";"0.3964";"0.3621";"0.4181";"0.429";"0.4259";"0.395";"0.4247"
"i-346262";"Z_3";"20";"sum";"FALSE";"20";"5";"2";"3";"2000";"0";"0";"0";"0";"0";"1.573";"0";"0";"0";"0";"0.0109";"0";"0";"0";"0";"0";"1.6234";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"y-715590";"Z_6";"5";"product";"TRUE";"10";"2";"0.1";"4";"2000";"0.4243";"0.685";"0.4811";"0.85";"0.4715";"0.6156";"0.4126";"0.7703";"0.4084";"0.6667";"0.8506";"0.6561";"0.8399";"0.4597";"0.8142";"0.5915";"0.6847";"0.5964";"0.7541";"0.397";"0.744";"0.8334";"0.6397";"0.9137";"0.8062";"0.6777";"0.5736";"0.7385";"0.7312";"0.9037";"0.7352"
"b-731827";"Z_5";"100";"product";"FALSE";"50";"10";"2";"3";"2000";"0.2753";"0.2627";"0.246";"0.2506";"0.3075";"0.2616";"0.2456";"0.2494";"0.2835";"0.2351";"0.2445";"0.3522";"0.1939";"1e-04";"0.0048";"0.233";"0.2447";"0.1856";"0.1927";"1e-04";"0.0043";"0.1789";"1e-04";"0.0047";"0";"0.1727";"1e-04";"0.0027";"0";"0";"0"
"v-472821";"Z_3";"50";"sum";"FALSE";"2";"0.5";"0.1";"3";"2000";"1.8236";"3e-04";"1.1771";"1.9146";"0";"1.8331";"1.2245";"1.8185";"0";"0.0395";"3e-04";"0.4313";"1.1783";"1.5226";"0";"0.6637";"1.8191";"0.0032";"1.231";"1.5317";"0";"0.0396";"0.2249";"0.4219";"1.5229";"0.6913";"0.9108";"0.003";"1.5317";"0.2258";"0.9226"
"g-174651";"Z_4";"50";"sum";"TRUE";"3";"0.2";"5";"1";"2000";"0";"0";"0.7565";"0";"0";"0";"0.755";"0";"0";"0.7617";"0";"0";"0.7562";"0.0027";"0";"0.7249";"0";"0";"0.7549";"0.0027";"0";"0.7612";"0.0028";"0";"6e-04";"0.7682";"0.0027";"0";"6e-04";"6e-04";"6e-04"
"x-581074";"Z_5";"2";"sum";"TRUE";"2";"0.2";"0.5";"1";"2000";"1.6155";"1.5857";"1.5816";"1.5977";"1.9413";"1.61";"1.6206";"1.6304";"1.9479";"1.5877";"1.6003";"1.3163";"1.5338";"1.1174";"0.5522";"1.6195";"1.6413";"1.535";"1.579";"1.12";"0.604";"1.5494";"1.1152";"0.4086";"0.3759";"1.5808";"1.0382";"0.9614";"0.3637";"0.3203";"0.3486"
"v-909572";"Z_6";"20";"product";"TRUE";"3";"5";"0.1";"2";"2000";"0";"0";"1.3958";"0";"0";"0";"1.3815";"0";"0";"1.593";"0";"1e-04";"3e-04";"6e-04";"0";"1.6093";"0";"0";"3e-04";"0.001";"0";"0.0063";"0.0012";"0";"1.1224";"0.0056";"0.0012";"0";"1.3708";"0.9457";"1.1283"
"f-146880";"Z_2";"3";"sum";"TRUE";"50";"0";"5";"2";"2000";"0.8624";"0";"0";"0";"0";"0.5597";"0.9514";"0.8625";"1.0952";"0";"0";"0";"0";"0";"0";"0.5596";"0.5417";"0.5565";"0.9596";"1.3017";"0.8677";"0";"0";"0";"0";"0.5416";"0.5502";"0.5395";"1.0862";"0";"0.537"
"f-271466";"Z_2";"2";"sum";"FALSE";"100";"1";"1";"1";"2000";"1.7342";"1e-04";"1e-04";"5e-04";"1e-04";"0.3848";"1.5067";"1.7359";"1.5817";"2e-04";"1e-04";"1e-04";"1e-04";"1e-04";"1e-04";"0.4134";"0.3894";"0.3832";"1.5113";"1.5582";"1.5174";"2e-04";"2e-04";"1e-04";"1e-04";"0.4176";"0.4035";"0.3908";"1.5229";"2e-04";"0.3973"
"q-993393";"Z_3";"3";"sum";"FALSE";"100";"5";"5";"4";"2000";"1.9359";"1.9058";"1.9083";"1.9407";"1.945";"1.9063";"1.8883";"1.9412";"1.9457";"1.8821";"1.9148";"1.9122";"1.9136";"1.9192";"1.9492";"1.9091";"1.9157";"1.9128";"1.8917";"1.8971";"1.95";"1.8907";"1.8879";"1.9212";"1.9237";"1.9132";"1.9104";"1.9224";"1.9003";"1.8966";"1.9145"
"v-270919";"Z_5";"50";"product";"TRUE";"50";"0.1";"0.1";"4";"2000";"0.8126";"0.8704";"0.8353";"0.7286";"0.9016";"0.8464";"0.8135";"0.7122";"0.8742";"0.8644";"0.7606";"0.9413";"0.7252";"0.9043";"0.7968";"0.8421";"0.7424";"0.9119";"0.7104";"0.8789";"0.7792";"0.7536";"0.9363";"0.8351";"0.7965";"0.7369";"0.9086";"0.816";"0.7803";"0.8281";"0.8113"
"c-489920";"Z_3";"10";"sum";"TRUE";"5";"0.5";"5";"3";"2000";"0";"0";"0";"0";"0";"1.9696";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0.409";"1.9691";"0";"0";"0";"0";"0";"0";"0";"0";"0.4067";"1e-04";"0";"0";"0";"0"
"b-142937";"Z_4";"2";"product";"TRUE";"20";"1";"0.1";"1";"2000";"0.5403";"1.1823";"0.5075";"0.473";"0.5161";"1.2842";"0.4486";"0.5333";"0.5155";"0.4969";"1.1849";"1.0963";"0.5548";"0.3386";"0.7291";"0.4479";"1.2674";"0.9685";"0.4914";"0.3298";"0.6906";"0.5476";"0.3848";"0.4634";"0.3582";"0.494";"0.3509";"0.3945";"0.3479";"0.3486";"0.3463"
"c-491591";"Z_2";"2";"product";"TRUE";"20";"0.2";"0";"3";"2000";"1.5203";"1.7099";"1.3697";"1.4751";"1.5632";"1.4939";"1.5187";"1.5206";"1.4922";"1.5405";"1.7143";"1.7259";"1.3802";"1.3843";"1.5725";"1.2108";"1.4964";"1.3926";"1.5187";"1.3553";"1.5339";"1.5461";"1.5394";"1.7263";"1.4494";"1.2115";"1.2113";"1.4015";"1.3809";"1.5414";"1.2126"
"p-115092";"Z_5";"50";"sum";"TRUE";"2";"0.1";"0.2";"4";"2000";"0.6101";"0.6319";"0.6561";"0.6292";"0.5287";"0.6115";"0.6324";"0.6089";"0.5263";"0.6706";"0.6303";"0.5297";"0.6551";"0.5681";"0.5286";"0.6497";"0.6106";"0.5266";"0.6318";"0.5652";"0.5264";"0.6675";"0.5659";"0.5296";"0.5684";"0.647";"0.5617";"0.5266";"0.5658";"0.5661";"0.5623"
"v-594120";"Z_4";"5";"product";"FALSE";"50";"10";"0.2";"3";"2000";"0";"0";"1.0014";"0";"0.9379";"0";"1.085";"0";"0.9062";"1.0005";"0";"0.82";"1.0009";"0.5309";"0.2529";"0.9679";"0";"0.8494";"0.9838";"0.4983";"0.4282";"1";"0.5477";"0.2637";"0.2052";"0.9673";"0.5267";"0.3826";"0.1811";"0.2007";"0.2"
"w-508894";"Z_4";"2";"product";"TRUE";"10";"0.2";"0.5";"2";"5000";"0.1374";"0.1981";"0.0284";"0.2179";"0.0818";"0.1851";"0.0289";"0.127";"0.0616";"0.0228";"0.1858";"0.09";"0.0259";"0.0052";"0.2089";"0.0253";"0.1731";"0.0502";"0.0263";"0.0056";"0.1954";"0.0208";"0.0048";"0.3183";"0.0278";"0.0229";"0.0051";"0.1929";"0.0287";"0.026";"0.0273"
"e-744244";"Z_5";"10";"sum";"FALSE";"5";"0";"0.5";"4";"5000";"0.9636";"1.4044";"1.0153";"0.8897";"0.978";"1.3566";"0.9916";"0.8874";"0.9602";"1.4292";"1.2628";"1.398";"0.9172";"1.0134";"0.8888";"1.3823";"1.2336";"1.3526";"0.9111";"0.9899";"0.8855";"1.2804";"1.4285";"1.2628";"0.9177";"1.2537";"1.384";"1.2347";"0.9095";"1.2804";"1.2524"
"k-946700";"Z_2";"2";"product";"FALSE";"100";"0";"5";"2";"5000";"0.7856";"0";"0";"0";"0";"0.2752";"0.7359";"0.7798";"0.3524";"0";"0";"0";"0";"0";"0";"0.211";"0.2702";"0.233";"0.726";"0.2655";"0.4658";"0";"0";"0";"0";"0.2093";"0.1883";"0.2317";"0.3658";"0";"0.18"
"p-388821";"Z_2";"2";"sum";"TRUE";"100";"0";"2";"3";"5000";"0.4354";"0.8215";"1.0139";"1.0732";"1.0668";"1.1596";"1.2922";"0.4143";"1.4711";"0.8217";"0.8224";"0.8302";"1.0141";"1.0156";"1.0568";"1.1738";"1.1679";"1.0985";"1.299";"1.3009";"1.4859";"0.8226";"0.8334";"0.8304";"1.0156";"1.1816";"1.0936";"1.0973";"1.3096";"0.8321";"1.0911"
"f-407024";"Z_2";"5";"sum";"FALSE";"20";"2";"5";"2";"5000";"0.4179";"0";"0";"0";"0";"0.015";"0.7031";"0.6959";"0.2955";"0";"0";"0";"0";"0";"0";"0.0124";"0.0153";"0.0199";"0.6958";"0.1819";"0.3035";"0";"0";"0";"0";"0.0137";"0.0166";"0.0215";"0.1862";"0";"0.0198"
"b-370914";"Z_4";"20";"sum";"FALSE";"10";"0.5";"5";"3";"5000";"0";"0";"0.402";"0";"0";"0";"0.4369";"0";"0";"0.4133";"0";"0";"0.4042";"0.0047";"0";"0.4478";"0";"0";"0.4403";"0.0053";"0";"0.4181";"0.0057";"0";"0.0044";"0.4493";"0.0063";"0";"0.0049";"0.0054";"0.006"
"h-158143";"Z_4";"20";"product";"TRUE";"100";"10";"5";"4";"5000";"0.5207";"0.4955";"0.5321";"0.5132";"0.1482";"0.5211";"0.5691";"0.5427";"0.1592";"0.5482";"0.4997";"0.1466";"0.6048";"0.1768";"0.149";"0.5735";"0.5375";"0.1567";"0.6205";"0.186";"0.1609";"0.5972";"0.1746";"0.1471";"0.1773";"0.6173";"0.1838";"0.1592";"0.1899";"0.1751";"0.1871"
"i-869311";"Z_4";"20";"product";"TRUE";"100";"0.1";"0";"4";"5000";"0.095";"0.1023";"0.0956";"0.0988";"0.0517";"0.1013";"0.0947";"0.0978";"0.0488";"0.1021";"0.1062";"0.0558";"0.0985";"0.0502";"0.052";"0.1013";"0.1042";"0.0527";"0.0974";"0.0473";"0.0488";"0.1048";"0.0543";"0.0562";"0.0499";"0.1037";"0.0501";"0.0528";"0.047";"0.0541";"0.0506"
"c-453153";"Z_5";"10";"product";"TRUE";"3";"0.1";"2";"4";"5000";"0.0634";"0.0628";"0.0632";"0.0633";"0.0687";"0.0638";"0.0633";"0.0641";"0.0696";"0.0625";"0.0631";"0.069";"0.064";"0.0699";"0.0686";"0.0629";"0.0641";"0.0701";"0.0642";"0.0702";"0.0692";"0.0632";"0.0692";"0.0685";"0.0694";"0.0634";"0.0699";"0.0691";"0.0693";"0.0684";"0.0682"
"x-493337";"Z_6";"2";"sum";"FALSE";"5";"5";"2";"4";"5000";"1.7987";"1.7887";"1.7956";"1.3737";"1.7997";"1.7925";"1.799";"1.3784";"1.8028";"1.7891";"1.3581";"1.7926";"1.3744";"1.7999";"1.3699";"1.7928";"1.3632";"1.7961";"1.3792";"1.8031";"1.3961";"1.359";"1.793";"1.3787";"1.3911";"1.3642";"1.7963";"1.3844";"1.3967";"1.3795";"1.3852"
"n-332882";"Z_3";"50";"sum";"FALSE";"20";"0.2";"0";"2";"5000";"0";"0";"0";"0";"0";"0.7502";"0";"0";"1e-04";"0";"0";"0";"0";"0";"0";"0.0057";"0.6577";"0";"0";"0";"0";"0";"0";"0";"0";"0.0297";"0";"0";"0";"0";"0"
"s-361743";"Z_6";"50";"product";"FALSE";"5";"2";"1";"1";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1.6189";"0";"0";"0";"1.497";"1.6192";"1.4868"
"w-253170";"Z_4";"50";"product";"TRUE";"3";"1";"0.1";"1";"5000";"0.0549";"0.0456";"0.0101";"0.0509";"0.072";"0.0511";"0.0101";"0.0518";"0.0719";"0.0089";"0.0456";"0.0977";"0.0094";"0.0132";"0.0037";"0.0086";"0.0556";"0.177";"0.0092";"0.0132";"0.0036";"0.008";"0.0119";"0.0033";"0.0043";"0.0078";"0.0113";"0.0032";"0.0043";"0.004";"0.0039"
"e-196807";"Z_2";"50";"sum";"TRUE";"3";"1";"5";"4";"5000";"1.0211";"0.063";"1.1011";"0.853";"0.9098";"0.0896";"1.1116";"1.0005";"0.9366";"0.1164";"0.3424";"0.4475";"1.0975";"0.9899";"0.8688";"0.1318";"0.3796";"0.4733";"1.1138";"1.0012";"0.8959";"0.4234";"0.5261";"0.4919";"0.964";"0.4488";"0.5407";"0.5221";"0.9726";"0.5752";"0.5926"
"u-734929";"Z_5";"100";"sum";"FALSE";"50";"2";"0.5";"3";"5000";"0.0604";"0.0669";"0.066";"0.0637";"0.0443";"0.0671";"0.0646";"0.0613";"0.0303";"0.0674";"0.0659";"0.0719";"0.0608";"0";"0";"0.0674";"0.0606";"0.0111";"0.0591";"0";"0";"0.0595";"0";"0";"0";"0.0625";"0";"0";"0";"0";"0"
"z-734829";"Z_1";"50";"product";"FALSE";"20";"0.5";"0.2";"1";"5000";"2e-04";"0";"0";"1.1446";"0";"0.0883";"0.0168";"2e-04";"0.0294";"0";"0";"0";"0";"0";"0";"0.1014";"0.0854";"0.0881";"0.0168";"0.0403";"0.0054";"0";"0";"0";"0";"0.0972";"0.0973";"0.0889";"0.0061";"0";"0.101"
"p-442452";"Z_3";"20";"product";"TRUE";"2";"0.1";"5";"2";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1.1113";"0";"0";"0.0061";"0";"1e-04";"0";"1.6923";"0";"0.6394";"0";"1.0469"
"h-464871";"Z_1";"3";"product";"TRUE";"5";"0";"2";"1";"5000";"0";"1.1025";"0.787";"0.5771";"0.8924";"0";"0";"0";"0";"1.0752";"1.1058";"1.0346";"0.7829";"0.8903";"0.9085";"0";"0";"0";"0";"0";"0";"1.0705";"1.0351";"1.0474";"0.928";"0";"0";"0";"0";"1.0572";"0"
"b-549087";"Z_4";"20";"sum";"TRUE";"2";"2";"1";"2";"5000";"0.062";"0.0679";"0.2769";"0.069";"0";"0.0628";"0.3115";"0.0623";"0";"0.2532";"0.0683";"0";"0.2616";"0.0019";"0";"0.2856";"0.0628";"0";"0.2951";"0.0013";"0";"0.238";"0.0022";"0";"6e-04";"0.269";"0.0014";"0";"5e-04";"8e-04";"5e-04"
"m-378460";"Z_1";"2";"product";"TRUE";"3";"0.2";"10";"4";"5000";"0.4783";"0.4393";"0.4769";"0.4807";"0.4813";"0.4397";"0.4764";"0.481";"0.4797";"0.4367";"0.4411";"0.4423";"0.4784";"0.4791";"0.4831";"0.4373";"0.4421";"0.4417";"0.4791";"0.4778";"0.4825";"0.4387";"0.4398";"0.4441";"0.4809";"0.4398";"0.4695";"0.4442";"0.4806";"0.4418";"0.442"
"u-306706";"Z_2";"20";"sum";"FALSE";"100";"2";"0.5";"4";"5000";"0";"0.0137";"0.3701";"0.3992";"0.398";"0";"0";"0";"0";"0.1109";"0.0744";"0.1059";"0.3716";"0.3705";"0.3986";"0";"0";"0";"0";"0";"0";"0.1129";"0.1124";"0.1121";"0.3716";"0";"0";"0";"0";"0.1135";"0"
"p-832717";"Z_3";"50";"sum";"FALSE";"5";"5";"0.2";"4";"5000";"0";"0.0108";"0.0595";"0.0716";"0.2302";"0";"0";"0";"0";"0.0085";"0.0114";"0.1651";"0.0575";"0.2136";"0.2377";"0";"0";"0";"0";"0";"0";"0.0092";"0.1703";"0.1734";"0.2813";"0";"0";"0";"0";"0.18";"0"
"p-626194";"Z_1";"20";"sum";"FALSE";"20";"5";"1";"4";"5000";"0.7938";"0.7603";"0.7106";"0.7808";"0.7679";"0.7712";"0.7346";"0.8174";"0.8001";"0.6673";"0.7579";"0.7588";"0.7182";"0.7066";"0.781";"0.7026";"0.7957";"0.7778";"0.7566";"0.7394";"0.8177";"0.6823";"0.6676";"0.7575";"0.7202";"0.7258";"0.7091";"0.7947";"0.7596";"0.6836";"0.7288"
"s-884588";"Z_5";"10";"sum";"TRUE";"50";"1";"0";"1";"5000";"0.1375";"0.1347";"0.1348";"0.1178";"0.0962";"0.1383";"0.1431";"0.1268";"0.1008";"0.1362";"0.1188";"0.1107";"0.1181";"0.1175";"0.3351";"0.1413";"0.1265";"0.0907";"0.1246";"0.1201";"0.3408";"0.1181";"0.1172";"0.3552";"0.3465";"0.1255";"0.1158";"0.3268";"0.3564";"0.4119";"0.4267"
"r-317999";"Z_6";"20";"sum";"FALSE";"50";"0.2";"2";"2";"5000";"0.0392";"0.0072";"0.029";"0.1067";"0.5572";"0.016";"0.0291";"0.1453";"0.4853";"0.0291";"0.039";"0.7004";"0.091";"0.8873";"0.281";"0.0296";"0.0713";"0.677";"0.0912";"0.884";"0.2938";"0.0918";"0.8859";"0.4726";"0.7103";"0.0929";"0.8765";"0.3371";"0.7137";"0.7024";"0.7022"
"m-548959";"Z_2";"100";"sum";"FALSE";"100";"0.5";"10";"2";"5000";"0.014";"0";"0";"0";"0";"0.0728";"0.0145";"0.0165";"0.0387";"0";"0";"0";"0";"0";"0";"0.078";"0.0873";"0.0815";"0.0173";"0.0329";"0.0387";"0";"0";"0";"0";"0.0786";"0.0682";"0.0805";"0.0344";"0";"0.0677"
"b-331303";"Z_1";"20";"sum";"FALSE";"10";"5";"10";"3";"5000";"0.5554";"0.0493";"0.05";"0.0281";"0.0457";"0";"0.5402";"0.5406";"0.3804";"0.0495";"0.0493";"0.0493";"0.0502";"0.05";"0.0467";"0";"0";"0";"0.5351";"1.0956";"0.2726";"0.0495";"0.0495";"0.0492";"0.0502";"0";"0";"0";"1.1449";"0.0495";"0"
"h-915334";"Z_6";"10";"product";"FALSE";"3";"0.5";"0.2";"2";"5000";"0";"0";"0";"0.3216";"0";"0";"0";"0.1935";"0";"0";"0.4847";"0";"0.9805";"0";"0.1676";"0";"0.5668";"0";"0.9796";"0";"0.1444";"0.9612";"0";"0.4495";"0.749";"0.9637";"0";"0.459";"0.7694";"0.7591";"0.7741"
"x-996317";"Z_5";"5";"product";"TRUE";"2";"0";"10";"4";"5000";"0.128";"0.127";"0.2093";"0.1296";"0.1361";"0.1265";"0.2066";"0.1295";"0.135";"0.2063";"0.1283";"0.134";"0.2105";"0.2168";"0.1367";"0.2047";"0.1276";"0.1338";"0.2084";"0.2159";"0.1353";"0.2067";"0.2135";"0.1347";"0.2185";"0.2057";"0.214";"0.1342";"0.2168";"0.2148";"0.2144"
"p-688760";"Z_6";"20";"sum";"TRUE";"10";"10";"0.2";"4";"5000";"1.1059";"1.1335";"1.0483";"0.0029";"0.9975";"1.1306";"1.0447";"0.0029";"0.9951";"1.0827";"0.003";"1.0247";"0.0032";"1.022";"0.0022";"1.0793";"0.003";"1.0225";"0.0031";"1.0173";"0.0021";"0.0031";"1.0458";"0.0021";"0.0023";"0.0031";"1.0418";"0.0019";"0.0022";"0.0022";"0.0022"
"s-138466";"Z_1";"100";"product";"TRUE";"20";"1";"2";"4";"5000";"1.2447";"1.3519";"1.2581";"1.262";"1.2569";"1.3717";"1.2814";"1.293";"1.2832";"1.3711";"1.3707";"1.367";"1.2771";"1.2809";"1.2761";"1.3996";"1.4039";"1.3981";"1.3167";"1.3204";"1.3178";"1.3843";"1.3896";"1.3812";"1.2945";"1.4239";"1.429";"1.4229";"1.3454";"1.399";"1.4476"
"x-511392";"Z_5";"100";"product";"TRUE";"2";"0.2";"1";"4";"5000";"1.5307";"1.5103";"1.5331";"1.564";"1.5226";"1.5076";"1.5307";"1.5616";"1.5206";"1.51";"1.542";"1.4978";"1.5635";"1.5225";"1.5563";"1.5075";"1.5392";"1.4954";"1.5611";"1.5205";"1.5539";"1.5415";"1.4973";"1.533";"1.5557";"1.5387";"1.495";"1.5303";"1.5533";"1.532";"1.5293"
"j-171470";"Z_3";"5";"sum";"TRUE";"5";"10";"0.1";"1";"5000";"7e-04";"0";"5e-04";"7e-04";"0";"0.1824";"5e-04";"6e-04";"0";"0.0113";"0";"0";"5e-04";"0";"0";"0.4511";"0.1862";"0";"5e-04";"0";"0";"0.0113";"0.0048";"0";"0";"0.4531";"1e-04";"0";"0";"0";"0"
"c-365501";"Z_2";"3";"product";"TRUE";"2";"0.5";"10";"1";"5000";"0.1568";"0";"0";"0";"0";"0.1922";"0.0523";"0.1715";"0.1633";"0";"0";"0";"0";"0";"0";"0.1746";"0.2675";"0.27";"0.0631";"0.06";"0.2238";"0";"0";"0";"0";"0.235";"0.2467";"0.3487";"0.1229";"0";"0.2641"
"i-350032";"Z_6";"2";"product";"TRUE";"2";"0";"0.1";"4";"5000";"0.1024";"0.1022";"0.1003";"0.0755";"0.0979";"0.1014";"0.0993";"0.0755";"0.0972";"0.0988";"0.0753";"0.097";"0.0709";"0.0951";"0.0724";"0.0979";"0.0752";"0.0962";"0.0708";"0.0942";"0.0724";"0.0708";"0.0941";"0.0723";"0.0681";"0.0707";"0.0928";"0.0722";"0.068";"0.0681";"0.068"
"n-677325";"Z_5";"10";"product";"TRUE";"20";"0.1";"5";"4";"5000";"1.8121";"1.7463";"1.7579";"1.7469";"1.6906";"1.8082";"1.8183";"1.8091";"1.7525";"1.7577";"1.7425";"1.6818";"1.7544";"1.6921";"1.6986";"1.8176";"1.8052";"1.7448";"1.8154";"1.7532";"1.7606";"1.7542";"1.6864";"1.6891";"1.7007";"1.8146";"1.748";"1.7522";"1.7616";"1.6944";"1.7559"
"n-323555";"Z_4";"100";"product";"TRUE";"20";"2";"2";"1";"5000";"0";"0";"0.9612";"0";"0";"0";"0.9586";"0";"0";"0.9599";"0";"0";"0.9597";"0";"0";"0.9545";"0";"0";"0.9607";"0";"0";"0.9528";"0";"0";"0";"0.9457";"0";"0";"0";"0";"0"
"l-647235";"Z_6";"20";"product";"FALSE";"100";"0.1";"0.2";"3";"5000";"0";"0";"0.0306";"0.0313";"0";"0";"0.0313";"0.0366";"0";"0.034";"0.034";"0";"0.1267";"0.1732";"0.6013";"0.034";"0.0749";"0";"0.1281";"0.1793";"0.6628";"0.116";"0.1933";"0.6844";"0.2386";"0.1086";"0.186";"1.2223";"0.255";"0.2468";"0.2299"
"x-820665";"Z_4";"3";"product";"FALSE";"20";"0.1";"5";"2";"5000";"0.0759";"0.1";"0.8889";"0.0063";"0.1382";"0.7888";"0.9044";"0.083";"0.2621";"0.851";"0.11";"0.2275";"0.8808";"0.1036";"0.1549";"0.8577";"0.7928";"0.3778";"0.9035";"0.0958";"0.2924";"0.8493";"0.0928";"0.251";"0.114";"0.8591";"0.0924";"0.4205";"0.1076";"0.1042";"0.1039"
"m-206647";"Z_1";"50";"sum";"FALSE";"5";"1";"10";"1";"5000";"0";"0.8906";"0.9072";"0.8157";"0.9837";"0";"0";"0";"0";"0.9023";"1.0051";"0.9887";"1.0091";"0.9947";"1.1005";"0";"0";"0";"0";"0";"0";"1.0221";"1.0015";"1.1237";"1.0851";"0";"0";"0";"0";"1.1137";"0"
"d-789450";"Z_6";"10";"sum";"FALSE";"3";"0";"1";"4";"5000";"0.0393";"0.0377";"0.0393";"0.0297";"0.0395";"0.0373";"0.0388";"0.0291";"0.039";"0.0377";"0.0218";"0.0374";"0.0294";"0.0389";"0.0287";"0.0373";"0.0214";"0.0369";"0.0288";"0.0384";"0.0282";"0.0217";"0.0373";"0.0211";"0.0284";"0.0213";"0.0368";"0.0208";"0.0279";"0.021";"0.0206"
"x-151262";"Z_6";"5";"product";"FALSE";"50";"2";"0.2";"4";"5000";"0.0209";"0.0182";"0.0235";"0.0187";"0.0361";"0.0172";"0.0217";"0.0173";"0.0343";"0.019";"0.0154";"0.0289";"0.0189";"0.0366";"0.0289";"0.018";"0.0144";"0.0276";"0.0179";"0.035";"0.0273";"0.016";"0.03";"0.0237";"0.0294";"0.0151";"0.0283";"0.0226";"0.0281";"0.0245";"0.023"
