"ID";"target";"eta_df";"multiplic";"shift";"epsilon_df";"meanshift";"strength";"F_id";"N";"pvSet_1";"pvSet_2";"pvSet_3";"pvSet_4";"pvSet_5";"pvSet_6";"pvSet_7";"pvSet_8";"pvSet_9";"pvSet_10";"pvSet_11";"pvSet_12";"pvSet_13";"pvSet_14";"pvSet_15";"pvSet_16";"pvSet_17";"pvSet_18";"pvSet_19";"pvSet_20";"pvSet_21";"pvSet_22";"pvSet_23";"pvSet_24";"pvSet_25";"pvSet_26";"pvSet_27";"pvSet_28";"pvSet_29";"pvSet_30";"pvSet_31"
"l-478818";"Z_4";"100";"sum";"FALSE";"100";"2";"0.1";"cubic";"5000";"0";"0";"0";"0";"0.0041";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"f-638147";"Z_4";"20";"product";"TRUE";"20";"0.2";"0.2";"log";"5000";"0.035";"0.0697";"0.6441";"0.2669";"0.6967";"0.0176";"0.6495";"0.0349";"0.034";"0.6442";"0.0704";"0.0768";"0.6451";"0.672";"0.2433";"0.6635";"0.0174";"0.0325";"0.6512";"0.6796";"0.1987";"0.645";"0.6721";"0.3316";"0.7159";"0.6632";"0.6756";"0.1928";"0.7259";"0.7173";"0.7307"
"l-773907";"Z_1";"100";"product";"TRUE";"100";"0.5";"10";"log";"5000";"0.2171";"1.4064";"1.4136";"0.8378";"0.8331";"0.2837";"0.296";"0.2167";"0.2357";"1.4058";"1.3922";"1.4563";"1.3985";"1.5011";"0.8339";"0.29";"0.2858";"0.3033";"0.2955";"0.3";"0.2337";"1.3916";"1.5535";"1.4486";"1.4881";"0.2906";"0.2936";"0.3113";"0.3038";"1.583";"0.299"
"i-607982";"Z_4";"10";"sum";"FALSE";"10";"0.1";"2";"log";"5000";"0";"0";"0.2515";"0";"0";"0";"0.4651";"0";"0";"0.3895";"0";"0";"0.2317";"0.2983";"0";"0.4615";"0";"0";"0.4442";"0.4875";"0";"0.3668";"0.4227";"0";"0.3047";"0.4403";"0.4834";"0";"0.4402";"0.3939";"0.4349"
"o-138275";"Z_2";"5";"product";"TRUE";"5";"0.1";"5";"softplus";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"v-153019";"Z_5";"50";"product";"FALSE";"50";"0.5";"0";"square";"5000";"0.0182";"0.0177";"0.0174";"0.0177";"0.0172";"0.0181";"0.0178";"0.0181";"0.0176";"0.0174";"0.0177";"0.0173";"0.0174";"0.016";"0.0173";"0.0177";"0.0181";"0.0176";"0.0178";"0.0165";"0.0176";"0.0174";"0.0166";"0.0174";"0.016";"0.0177";"0.0167";"0.0176";"0.0163";"0.0166";"0.0166"
"n-485913";"Z_4";"5";"product";"FALSE";"5";"0.5";"1";"square";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"e-423239";"Z_2";"50";"product";"FALSE";"50";"5";"2";"softplus";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"z-820625";"Z_5";"2";"sum";"TRUE";"2";"0";"0.2";"square";"5000";"1.1808";"0.9082";"1.2766";"1.1495";"1.1382";"1.0811";"1.0394";"1.1013";"1.1838";"0.9116";"0.7396";"0.81";"1.1946";"1.2901";"1.2294";"1.0428";"1.0005";"1.0803";"1.0045";"0.9309";"1.103";"0.7281";"0.9498";"0.7366";"1.0803";"0.9651";"0.929";"0.9999";"0.9236";"0.688";"0.8664"
"x-663292";"Z_5";"20";"product";"TRUE";"20";"2";"10";"softplus";"5000";"0.6281";"0.6421";"0.6247";"0.5895";"0";"0.6351";"0.6295";"0.602";"0";"0.6397";"0.6064";"0";"0.5915";"0";"0";"0.6351";"0.6056";"0";"0.5994";"0";"0";"0.6075";"0";"0";"0";"0.6034";"0";"0";"0";"0";"0"
"p-968791";"Z_4";"20";"sum";"FALSE";"20";"10";"10";"cubic";"5000";"0";"0";"0";"0";"1.0161";"0";"0";"0.0672";"0";"0";"0.3821";"0";"0";"0";"0";"0";"0.4071";"0";"0";"0";"0.0361";"0";"0";"0.5723";"0";"0";"0.002";"1.0999";"0.3358";"0";"0.0012"
"g-296954";"Z_3";"20";"sum";"TRUE";"20";"5";"10";"log";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"n-863506";"Z_4";"2";"product";"FALSE";"2";"0.5";"0";"cubic";"5000";"0.068";"0.067";"0.0021";"0.0885";"0.0631";"0";"0.005";"0.0881";"0.0793";"0.0021";"0.0889";"0.0633";"0.0026";"0.0157";"0.0777";"0";"0";"0";"0.0058";"0.0284";"0.0951";"0.0026";"0.0158";"0.0779";"0.0158";"0";"1e-04";"0";"0.0284";"0.0159";"1e-04"
"h-287052";"Z_4";"20";"product";"TRUE";"20";"1";"0.2";"log";"5000";"0.3005";"0.0925";"1.1111";"1e-04";"1.0389";"0.005";"1.1167";"0.2747";"0.2528";"1.1079";"0.0979";"0.067";"1.1047";"1.1024";"0";"1.1542";"0.0044";"0.0348";"1.109";"1.1171";"0";"1.1008";"1.1011";"0";"0.0833";"1.148";"1.1433";"0";"0.081";"0.0838";"0.0753"
"j-385594";"Z_1";"50";"sum";"TRUE";"50";"0.1";"0.1";"log";"5000";"1.0246";"0.9262";"0.8393";"1.4544";"0.3465";"0.0499";"0.4329";"1.0021";"1.0268";"0.9106";"0.9595";"0.9503";"0.7487";"1.0153";"0.5457";"0.0501";"0.0479";"0.0478";"0.3774";"0.913";"0.3698";"0.947";"0.9298";"0.9318";"0.6261";"0.0482";"0.0479";"0.0478";"0.2817";"0.9197";"0.0481"
"x-143290";"Z_4";"10";"product";"FALSE";"10";"0";"0.2";"log";"5000";"0";"0";"0.5037";"0";"0";"0";"0.592";"0";"0";"0.5332";"0";"0";"0.5186";"0.4419";"0";"0.5944";"0";"0";"0.6006";"0.591";"0";"0.5474";"0.4751";"0";"0.3996";"0.6028";"0.5375";"0";"0.6152";"0.4196";"0.4465"
"h-734126";"Z_6";"3";"sum";"FALSE";"3";"5";"0.2";"log";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"n-414008";"Z_6";"100";"product";"TRUE";"100";"0.1";"5";"softplus";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"i-328443";"Z_2";"20";"sum";"TRUE";"20";"1";"2";"square";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"u-442401";"Z_3";"100";"product";"FALSE";"100";"0";"0.5";"square";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"c-212721";"Z_1";"2";"sum";"FALSE";"2";"5";"5";"log";"5000";"0";"0";"0";"1.3851";"1.3733";"0";"1e-04";"0";"0";"0";"0";"0";"1e-04";"0";"1.3688";"0";"0";"0";"1e-04";"1e-04";"0";"0";"0";"0";"1e-04";"0";"0";"0";"1e-04";"0";"0"
"f-585600";"Z_4";"2";"product";"TRUE";"2";"5";"1";"square";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"e-248753";"Z_3";"10";"sum";"FALSE";"10";"1";"0.1";"square";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"h-426436";"Z_1";"3";"product";"FALSE";"3";"0.2";"10";"square";"5000";"0";"0";"0";"4e-04";"0";"0";"0";"0";"0";"0.001";"0.0234";"0";"0";"0";"2e-04";"0";"0";"0";"0";"0";"0";"9e-04";"0.0198";"0.0232";"0";"0";"0";"0";"0";"2e-04";"0"
"e-455883";"Z_1";"50";"sum";"FALSE";"50";"5";"0.5";"softplus";"5000";"0";"0";"0";"0.4791";"0.0013";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"e-302042";"Z_3";"5";"sum";"FALSE";"5";"0";"2";"log";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"k-248805";"Z_4";"5";"sum";"TRUE";"5";"2";"0.2";"cubic";"5000";"1.9754";"1.8605";"1.99";"0.6379";"1.9464";"1.0503";"1.9592";"1.9756";"1.9791";"1.9646";"1.8772";"1.9591";"0.7025";"1.895";"0.637";"0.6934";"1.0644";"0.8695";"1.9573";"1.9675";"1.9788";"1.9647";"1.7777";"1.9593";"0.7422";"0.6948";"0.6232";"0.8725";"1.9678";"1.7773";"0.6268"
"z-704802";"Z_5";"3";"sum";"FALSE";"3";"2";"0.2";"softplus";"5000";"0.2357";"0.9107";"0.593";"0.7314";"0";"0.8867";"0.2157";"0.2984";"0";"0.909";"0.9083";"0";"0.7355";"0";"0";"0.7992";"0.901";"0";"0.2701";"0";"0";"0.9073";"0";"0";"0";"0.8807";"0";"0";"0";"0";"0"
"b-823914";"Z_2";"50";"product";"FALSE";"50";"1";"0";"square";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"g-173762";"Z_1";"50";"sum";"FALSE";"50";"0.5";"1";"cubic";"5000";"0";"0.0485";"0.032";"0.2566";"0.2244";"0";"0";"0";"0";"0.0091";"0.0141";"0.023";"0.2106";"0.0168";"0.066";"0";"0";"0";"0";"0";"0";"0.0092";"0.0068";"0.0153";"0.1594";"0";"0";"0";"0";"0.0069";"0"
"l-585704";"Z_4";"20";"product";"FALSE";"20";"5";"0";"log";"5000";"0";"0";"0.1";"0";"0";"0";"0.0972";"0";"0";"0.0898";"0";"0";"0.1063";"0.1016";"0";"0.0932";"0";"0";"0.103";"0.0991";"0";"0.096";"0.0915";"0";"0.1234";"0.0968";"0.0951";"0";"0.1204";"0.1117";"0.1136"
"x-138285";"Z_2";"10";"product";"FALSE";"10";"0.5";"1";"cubic";"5000";"0";"0";"0";"0";"0";"2e-04";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0.0013";"2e-04";"4e-04";"0";"0";"0";"0";"0";"0";"0";"0.0011";"0.0028";"4e-04";"0";"0";"0.0023"
"f-990220";"Z_6";"50";"sum";"TRUE";"50";"0.5";"0.5";"softplus";"5000";"0.0549";"0.0057";"0.7576";"0.192";"0.6213";"0.5863";"0.8346";"0.3565";"0.4126";"0.7751";"0.2561";"0.6172";"0.758";"1.026";"0.6666";"0.8865";"0.1837";"0.1605";"0.8356";"1.1534";"0.4603";"0.7756";"1.026";"0.665";"1.0221";"0.8881";"1.2384";"0.1936";"1.151";"1.0218";"1.2423"
"s-554979";"Z_3";"2";"product";"TRUE";"2";"1";"0";"softplus";"5000";"1.2947";"1.1052";"1.0796";"1.0007";"1.7541";"1.0676";"1.3218";"1.2917";"1.9069";"1.2544";"1.1034";"1.8633";"1.0851";"1.6795";"1.1954";"1.3041";"1.0641";"1.8643";"1.3256";"1.7702";"1.8546";"1.2607";"1.8374";"0.7291";"1.6898";"1.3066";"1.9715";"1.503";"1.7916";"1.6463";"1.9685"
"d-972951";"Z_6";"20";"product";"TRUE";"20";"10";"0.5";"cubic";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"k-519043";"Z_6";"50";"product";"FALSE";"50";"10";"10";"square";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"v-849026";"Z_4";"3";"sum";"FALSE";"3";"2";"2";"cubic";"5000";"0.352";"0";"0";"0.0275";"0.0176";"0.1797";"0.0202";"0.3481";"0.0505";"0";"0.0266";"3e-04";"0.0017";"0.0134";"0.0698";"0.0207";"0.1782";"0.091";"0.0237";"0.0282";"0.106";"0.0031";"0.0359";"0.0621";"0.046";"0.0244";"0.1038";"0.0013";"0.0446";"0.0528";"0.1125"
"n-858324";"Z_1";"20";"product";"FALSE";"20";"10";"0.5";"square";"5000";"0";"0.0715";"0.0944";"0.0952";"0.0806";"0";"0";"0";"0";"0.0111";"0.0075";"0.069";"0.0961";"0.0783";"0.0811";"0";"0";"0";"0";"0";"0";"0.0102";"0.0105";"0.0086";"0.0798";"0";"0";"0";"0";"0.0102";"0"
"w-803783";"Z_3";"10";"product";"TRUE";"10";"2";"0.1";"cubic";"5000";"1.7755";"1.2069";"1.2628";"1.3259";"1.2637";"1.235";"1.7345";"1.7751";"1.7351";"1.151";"1.2591";"1.151";"1.2629";"1.0841";"1.2638";"0.7058";"1.2533";"0.7067";"1.7339";"1.6085";"1.7345";"1.1537";"1.1789";"1.1533";"1.0841";"0.7067";"0.6822";"0.709";"1.6077";"1.177";"0.6846"
"r-868077";"Z_2";"10";"sum";"TRUE";"10";"5";"0.1";"cubic";"5000";"0.0223";"0";"0";"0";"0";"0.0245";"0.0189";"0.021";"0.0199";"0";"0";"0";"0";"0";"0";"0.018";"0.023";"0.0211";"0.0178";"0.0191";"0.0187";"0";"0";"0";"0";"0.017";"0.0228";"0.0198";"0.018";"0";"0.0216"
"o-220422";"Z_6";"100";"sum";"TRUE";"100";"2";"2";"softplus";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"j-804161";"Z_5";"3";"sum";"FALSE";"3";"2";"10";"square";"5000";"0.2581";"0.2599";"0.2614";"0.2581";"0.2581";"0.2585";"0.2605";"0.258";"0.2579";"0.2638";"0.2598";"0.2598";"0.2613";"0.2751";"0.2579";"0.2615";"0.2584";"0.2583";"0.2603";"0.2741";"0.2578";"0.2636";"0.2776";"0.2597";"0.2749";"0.2614";"0.2755";"0.2582";"0.2739";"0.2774";"0.2753"
"z-335742";"Z_2";"10";"sum";"TRUE";"10";"5";"1";"cubic";"5000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"y-799828";"Z_1";"20";"product";"FALSE";"20";"0.5";"10";"softplus";"5000";"0";"0.9337";"0.951";"0.9604";"0.9361";"0";"0";"0";"0";"0.9603";"0.9444";"0.9399";"0.9619";"0.9482";"0.9469";"0";"0";"0";"0";"0";"0";"0.9708";"0.9553";"0.9591";"0.9609";"0";"0";"0";"0";"0.8789";"0"
